client_id,Apple,Microsoft,TotalEnergies,LVMH,Airbus,BNP_Paribas,Tesla,Amazon,ETF_SP500,ETF_CAC40,ETF_Monde,ETF_Technologie,ETF_Energie_Verte,ETF_Obligations,ETF_Immobilier
CLT_01560,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
CLT_01561,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1
CLT_01562,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CLT_01563,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1
CLT_01564,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
CLT_01565,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
CLT_01566,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
CLT_01567,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1
CLT_01568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLT_01569,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
CLT_01570,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
CLT_01571,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
CLT_01572,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0
CLT_01573,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
CLT_01574,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
CLT_01575,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
CLT_01576,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1
CLT_01577,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
CLT_01578,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0
CLT_01579,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLT_01580,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1
CLT_01581,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1
CLT_01582,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
CLT_01583,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1
CLT_01584,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLT_01585,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
CLT_01586,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
CLT_01587,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
CLT_01588,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0
CLT_01589,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
CLT_01590,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0
CLT_01591,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
CLT_01592,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
CLT_01593,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0
CLT_01594,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
CLT_01595,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
CLT_01596,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1
CLT_01597,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
CLT_01598,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
CLT_01599,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
CLT_01600,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1
CLT_01601,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
CLT_01602,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_01603,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
CLT_01604,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1
CLT_01605,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_01606,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
CLT_01607,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
CLT_01608,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
CLT_01609,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
CLT_01610,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
CLT_01611,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1
CLT_01612,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
CLT_01613,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
CLT_01614,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
CLT_01615,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
CLT_01616,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0
CLT_01617,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
CLT_01618,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
CLT_01619,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1
CLT_01620,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CLT_01621,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0
CLT_01622,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CLT_01623,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
CLT_01624,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0
CLT_01625,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0
CLT_01626,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0
CLT_01627,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
CLT_01628,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
CLT_01629,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_01630,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
CLT_01631,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
CLT_01632,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0
CLT_01633,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
CLT_01634,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
CLT_01635,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0
CLT_01636,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
CLT_01637,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
CLT_01638,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
CLT_01639,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
CLT_01640,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
CLT_01641,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1
CLT_01642,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
CLT_01643,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0
CLT_01644,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0
CLT_01645,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
CLT_01646,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
CLT_01647,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
CLT_01648,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1
CLT_01649,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1
CLT_01650,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
CLT_01651,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1
CLT_01652,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
CLT_01653,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1
CLT_01654,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0
CLT_01655,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0
CLT_01656,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_01657,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0
CLT_01658,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
CLT_01659,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_01660,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
CLT_01661,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
CLT_01662,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
CLT_01663,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1
CLT_01664,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1
CLT_01665,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
CLT_01666,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
CLT_01667,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
CLT_01668,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0
CLT_01669,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1
CLT_01670,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_01671,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
CLT_01672,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
CLT_01673,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
CLT_01674,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
CLT_01675,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1
CLT_01676,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
CLT_01677,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0
CLT_01678,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
CLT_01679,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
CLT_01680,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
CLT_01681,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
CLT_01682,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
CLT_01683,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1
CLT_01684,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0
CLT_01685,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
CLT_01686,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
CLT_01687,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
CLT_01688,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
CLT_01689,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
CLT_01690,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
CLT_01691,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1
CLT_01692,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_01693,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
CLT_01694,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
CLT_01695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CLT_01696,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
CLT_01697,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
CLT_01698,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CLT_01699,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
CLT_01700,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0
CLT_01701,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0
CLT_01702,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
CLT_01703,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
CLT_01704,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0
CLT_01705,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1
CLT_01706,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
CLT_01707,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CLT_01708,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_01709,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_01710,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1
CLT_01711,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1
CLT_01712,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_01713,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
CLT_01714,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
CLT_01715,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0
CLT_01716,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
CLT_01717,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0
CLT_01718,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
CLT_01719,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
CLT_01720,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0
CLT_01721,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
CLT_01722,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
CLT_01723,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
CLT_01724,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
CLT_01725,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
CLT_01726,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
CLT_01727,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
CLT_01728,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1
CLT_01729,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
CLT_01730,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
CLT_01731,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
CLT_01732,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0
CLT_01733,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1
CLT_01734,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
CLT_01735,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0
CLT_01736,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1
CLT_01737,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
CLT_01738,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
CLT_01739,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
CLT_01740,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1
CLT_01741,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0
CLT_01742,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0
CLT_01743,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
CLT_01744,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
CLT_01745,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
CLT_01746,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_01747,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
CLT_01748,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1
CLT_01749,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
CLT_01750,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
CLT_01751,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
CLT_01752,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
CLT_01753,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
CLT_01754,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0
CLT_01755,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
CLT_01756,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
CLT_01757,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
CLT_01758,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
CLT_01759,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
CLT_01760,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1
CLT_01761,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0
CLT_01762,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0
CLT_01763,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
CLT_01764,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0
CLT_01765,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0
CLT_01766,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
CLT_01767,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1
CLT_01768,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1
CLT_01769,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
CLT_01770,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
CLT_01771,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
CLT_01772,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
CLT_01773,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1
CLT_01774,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CLT_01775,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
CLT_01776,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0
CLT_01777,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
CLT_01778,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
CLT_01779,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
CLT_01780,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
CLT_01781,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
CLT_01782,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
CLT_01783,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
CLT_01784,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
CLT_01785,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
CLT_01786,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_01787,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
CLT_01788,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
CLT_01789,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1
CLT_01790,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1
CLT_01791,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLT_01792,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
CLT_01793,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0
CLT_01794,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1
CLT_01795,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
CLT_01796,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
CLT_01797,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1
CLT_01798,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
CLT_01799,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
CLT_01800,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
CLT_01801,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
CLT_01802,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1
CLT_01803,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
CLT_01804,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
CLT_01805,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
CLT_01806,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
CLT_01807,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
CLT_01808,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
CLT_01809,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0
CLT_01810,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1
CLT_01811,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
CLT_01812,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
CLT_01813,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
CLT_01814,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0
CLT_01815,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
CLT_01816,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1
CLT_01817,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1
CLT_01818,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
CLT_01819,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
CLT_01820,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
CLT_01821,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_01822,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLT_01823,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
CLT_01824,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1
CLT_01825,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
CLT_01826,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
CLT_01827,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
CLT_01828,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1
CLT_01829,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1
CLT_01830,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
CLT_01831,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
CLT_01832,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0
CLT_01833,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
CLT_01834,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1
CLT_01835,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
CLT_01836,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
CLT_01837,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_01838,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
CLT_01839,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0
CLT_01840,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1
CLT_01841,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
CLT_01842,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0
CLT_01843,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
CLT_01844,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
CLT_01845,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
CLT_01846,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
CLT_01847,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0
CLT_01848,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CLT_01849,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
CLT_01850,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
CLT_01851,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
CLT_01852,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
CLT_01853,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
CLT_01854,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0
CLT_01855,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
CLT_01856,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CLT_01857,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
CLT_01858,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
CLT_01859,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_01860,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
CLT_01861,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
CLT_01862,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
CLT_01863,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1
CLT_01864,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
CLT_01865,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_01866,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
CLT_01867,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1
CLT_01868,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0
CLT_01869,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
CLT_01870,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1
CLT_01871,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
CLT_01872,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
CLT_01873,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0
CLT_01874,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CLT_01875,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
CLT_01876,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
CLT_01877,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1
CLT_01878,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0
CLT_01879,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
CLT_01880,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1
CLT_01881,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
CLT_01882,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1
CLT_01883,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
CLT_01884,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
CLT_01885,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1
CLT_01886,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CLT_01887,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1
CLT_01888,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
CLT_01889,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
CLT_01890,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
CLT_01891,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_01892,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
CLT_01893,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CLT_01894,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
CLT_01895,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0
CLT_01896,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
CLT_01897,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_01898,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
CLT_01899,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
CLT_01900,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
CLT_01901,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1
CLT_01902,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
CLT_01903,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
CLT_01904,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0
CLT_01905,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
CLT_01906,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
CLT_01907,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1
CLT_01908,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0
CLT_01909,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
CLT_01910,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0
CLT_01911,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
CLT_01912,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CLT_01913,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
CLT_01914,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1
CLT_01915,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
CLT_01916,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1
CLT_01917,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0
CLT_01918,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_01919,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
CLT_01920,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_01921,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1
CLT_01922,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
CLT_01923,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
CLT_01924,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
CLT_01925,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
CLT_01926,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
CLT_01927,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
CLT_01928,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
CLT_01929,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1
CLT_01930,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
CLT_01931,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
CLT_01932,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
CLT_01933,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
CLT_01934,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
